,address,amount0_in,amount1_in,amount0_out,amount1_out,sender,to_address,transaction_hash,timestamp
86,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2145289581,0,0,2114676767,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcc09c6753e873f551cea445ecf9a980f11db65b2,0x1d21f74bc80d4aa70f0dfb3357ae7b4a14f9f4882ca311d386af8b74b708133f,2023-03-19 13:28:00
87,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,4819212671,4840799590,0,0x4870525eae23fceb31df613d179ef6275e1b93a9,0x4870525eae23fceb31df613d179ef6275e1b93a9,0x1975f690af9fda58baa9ff6e007e5c4ec78c849145015360ba74ba8dcd208e95,2023-03-19 13:28:00
88,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1000256036,998919753,0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,0x1ecfd384e0fadd5013d8b0d8fa5c7bd0a349a4ed63d8f02b69ac2699380214bc,2023-03-19 13:23:00
89,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,495000000,0,0,492624023,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x4bb0925fa50da9b4c8936869433b48e78ccc5c13,0x0766b2e9b35bebc98de3e56f1d082c1384fa29333ed97306736c0883abd802a7,2023-03-19 13:21:00
90,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,3801407506,0,0,3787657758,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa3cfe1f44e5bef46bc93843e1471907a03f5d549,0xbde3d4b97c53be72b05eaf16e01ee81eed67b98a77fff64071fe757d91666a3b,2023-03-19 13:14:00
91,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,3950000000,3940774804,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x1803182a1f4b71fde8f159b5247ee417f5b5982c,0xc3672736e0877dffe5d5f09cee51fe3cb9a5420ec861576e8ee421402ab32922,2023-03-19 13:11:00
92,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,4450000000,4453174090,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xfa2d305b6e0058d1bbc7341b2c29e3546762b1d1,0x98b527b552b058b633837f6864f81749c49833dc7ba892504df8e72a3cf4b613,2023-03-19 13:10:00
93,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1300000000,1298850046,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x885e080f8b737f551cfca9bb45e7708ffd917805,0x980cc2a44e159f2ce0d209178f405ded780ae8ef7b612f85feddae93496d1447,2023-03-19 13:10:00
94,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,720256252,0,0,714690910,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb63e4289b8c4d3af7bc7aa797dce51f1e7655952,0x7615fa0df8a6aeb69c0f2d87f0e33e76c528d75af7cee4c74d6b1c2241f45c3a,2023-03-19 13:09:00
95,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,700000000,701221196,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x9ce3bb02ff1350b54d8847979a8de2cfa060b9ce,0x1b4f306e17cff1fea6600fd4770f0e82ebeef41f4b0c4935fa6cf61cc951d9ce,2023-03-19 12:51:00
96,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,800000000,802551506,0,0x1111111254fb6c44bac0bed2854e76f90643097d,0xd75d1b30967d94b105f82f572ae7591cc3c48beb,0xfd7b963f967d3666ff56bd3785eb1a3a96eb24d65c8fa8a783041c9b7a94f29f,2023-03-19 12:50:00
97,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1850000000,1854538152,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xca20b86aea093cbf875e5d374ee4f3bebc5e2ed7,0xeb1a3b6ea28b56631a5bda0c86caf1294ef666f0f976c8b1fb4eadc61602801c,2023-03-19 12:50:00
98,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,3692951748,0,0,3663392148,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa7b98b43c6ad6d6afcd7a1c3b3ec13552864a2a8,0xece46fa2313560a58d799036c9f15a41ce93abb30b7900104021f4b68ae87ef6,2023-03-19 12:47:00
99,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2943469929,0,0,2925259480,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x3beac2202370e709bc2398d8d99187b50105f938,0x9d051c5b81866dcec7c0cbb18d3d3c902eff5e7930337c0b6382706126c73aaf,2023-03-19 12:47:00
100,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,4228239906,0,0,4210408420,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x2f68d2f91d618638fd58fcae99cb9442ef862719,0x29156e6b85425625e7e6eaaccb13769b8df01ff2d640944c16cb22b54ca32425,2023-03-19 12:47:00
101,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,109042357,0,0,108712410,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x666528c468fb677a514229d022c3e24d3497b56b374c84b57a8713deace61f8e,2023-03-19 12:47:00
102,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,648878658,0,0,642913351,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x6dd4243e157228d8e8589b7abec4cb35dcabf3aa,0x2f6107dedd5bdd6afd516ab6ecbbc65d420fa1c8dbccca2ca7c362442d691cfa,2023-03-19 12:47:00
103,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,1282635805,0,0,1279598031,0x1111111254eeb25477b68fb85ed929f73a960582,0xc113aa252b00b71475b02333904e89875c744c5c,0xea891da0563eae5a8b3fd739ea24a54039260e6b7480abda6f4f00396dd6e8b6,2023-03-19 12:46:00
104,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,500000000,0,0,498570771,0x1111111254eeb25477b68fb85ed929f73a960582,0x7636a5bfd763cefec2da9858c459f2a9b0fe8a6c,0x91d5621498a544742969c2e981931775b151d938859cd6b59a4f881680128981,2023-03-19 12:46:00
105,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,545543961,0,0,544438661,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x1111111254fb6c44bac0bed2854e76f90643097d,0xf357d4d66fc4988b81e92cce1b148f12f9b989e537bbf5de05b59c99ebf127f0,2023-03-19 12:43:00
106,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,291085119,289949087,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x2362b21bce09e9913e2f6743088285ba3565027d,0x75fa5c6d3069cf7755e573bf3042156bb11458b13b840a3a6cae897858f28fbf,2023-03-19 12:43:00
107,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,500870656,0,0,500000000,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x92e2b4ea9513ce44b2ce24de6243a4fc5a75cd71,0x9874c0e749818a37ac455edfccc5ffa6241e498b74f5f8307c344249eefe3ac7,2023-03-19 12:40:00
108,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,875263395,871235474,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xd75d1b30967d94b105f82f572ae7591cc3c48beb,0xd0b3a6dc93b89077a4cffacf935593ee432ef62facd875c775a676ab9dcfdc63,2023-03-19 12:38:00
109,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,900000000,895420386,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0411e8424ea333b1e0ea7f84f62ee540ae39e69c,0x1cb0dc03d274ab53387832231e1edb82de1d3d89e46564609383a65c97ee9fbd,2023-03-19 12:38:00
110,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,1708228914,0,0,1706299752,0xbfef411d9ae30c5b471d529c838f1abb7b65d67f,0xbfef411d9ae30c5b471d529c838f1abb7b65d67f,0xae61c4bc73c901c5ecff8b50d44e032cc6bb3ce1ab9aaa25073bfbe43052311d,2023-03-19 12:38:00
111,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1500000000,1494075069,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x211c14ee5ab2652301233fdfb1fe78b1e5e5590f,0xa7ab5f617c504ec7d405258001e29ff1b618934bfd067a0a66f859d5d8294600,2023-03-19 12:36:00
112,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1591616242,1586296923,0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xff30b32c7e7da16cc7cd100a54ecd77b103d1a1c,0xdbea078dbf12739690325a58ab17a17c7930cd692c2f13912053d455dc8831ef,2023-03-19 12:35:00
113,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,440056681,0,0,439027078,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x67511c1b3fe2b617c8b319344986d3d6d5478c2c,0x4a78beb991582d1bc3cfc5d4b36c9e09b9be8e873280a12f3b0e02f1781e52a9,2023-03-19 12:35:00
114,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,3350000000,3343367798,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x84b8c62cac26eef4edf25a1bfd9d4609ac2b7d58,0x46b5409030e2d45b4b757c080895457ae160b782451cd6c891bd72a9b9e138b8,2023-03-19 12:34:00
115,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1350000000,1349077714,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xd720315e6dd0e73d54c525b6ae5a6f62a55b784c,0x36dfd20764b4f5565f1eca77791932dc447939f95a4ffcbe68cc4c9ae4d4f0f2,2023-03-19 12:33:00
116,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1050000000,1049979552,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7db5398307365a50624d709cdbd52648790430b0,0x0cf7d991ac895a0446d8f0781378843197ff128b94a32c258148aa8cd78c40f0,2023-03-19 12:32:00
117,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,3000000000,3003312283,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x5899878e671ec9d65e24d212ef2e8b1861bb7110,0x740fed3e2496968fd2ffcc3ffc33248a897350a62a4f8a643cb5115981e81306,2023-03-19 12:31:00
118,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,500000000,501037393,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8591a61511169a458c9813be4bd66fa6846a8c35,0xd946cf010de51f045e482f26bdcebdf1aa20af6bdb4e9378d5de15faf0b817c4,2023-03-19 12:30:00
119,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,747474450,749258448,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc986cde72a2f91dfde731a6f933c702c108cc1a4,0x3146b46eb0bd3e1d53315645bf2dae4bf6c4b19c28452b95d588d3334841ca60,2023-03-19 12:24:00
120,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,63238041,0,0,62721443,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe736be19d7b4a8516c28bbb90e5ff9f0ee12bf2e,0xba35293965bf9f72f790205a04b6dead010fb0d9f18a085c176cff4d655003dd,2023-03-19 12:24:00
121,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1033568251,1036547239,0,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0xb9402cbe155dbba92e9aaa26b28741b86d21861954d07f47ac41a4c856c69ea9,2023-03-19 12:21:00
122,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1386362250,1391292300,0,0x7968edaef6e70a406bcbc799682e05e512a42b68,0xeb1f1b38cbc17b4eb123d560b463eff774bdae02,0x7491bf14fc7fecffe18b077f371a3fe3a54107537d1dfedf4a135db9aed63aba,2023-03-19 12:21:00
123,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1288675882,1294292538,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x790c606862be1911403a80c68c5f3d4ba83aea54,0xb805d2749f096388c77e163c05e4c5ff4c885129749f3cf2af8e0fb9abf377f9,2023-03-19 12:18:00
124,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,102012822,102417836,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xd7960e27f188785d6db86533cf246f80771133e16978ceaad67962ff152f2e5a,2023-03-19 12:18:00
125,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,14870188,14920212,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x97c4adc5d28a86f9470c70dd91dc6cc2f20d2d4d,0x429f222c5405d70c60e25a2af8eac9272388a8aefb35667b2f808b58643f677b,2023-03-19 12:16:00
126,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2452105847,0,0,2427613994,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x80e906d778633d6dfb1deb1a64cf1608da1601fa,0xe383a7cdcc365000cf69181ba8b4744b0e65a9bea2244a68ccff7097c025ebc4,2023-03-19 12:16:00
127,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,250000000,250859424,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x77531ae50c9353956c46c54288e196cee344fcee,0x49bf2dd61f1c6946494e5c0426c08accc06ca996775f03f8efd452bc354b6711,2023-03-19 12:01:00
128,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,4750404610,0,0,4718864183,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x05cdb20df918131645194e6f7c1642ea84b6af4c,0x464223dd12dce17323db44cf781a8bd16214f1f8567c650b2d2915c5d4a72956,2023-03-19 12:00:00
129,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2800706340,0,0,2776337589,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x211c14ee5ab2652301233fdfb1fe78b1e5e5590f,0xccf3ca173fc23a2e4d66ce5e8874a2ec9acb8e737e44763be380bf2548265ed2,2023-03-19 12:00:00
130,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,1400661010,0,0,1393716239,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x104a0a4514329fa63e9c7e42015c2991bdf53529,0xdeb113025198c56f1b2b7c5a61e316ec1a9aad41a453d29dabd81ee1cbb69f5a,2023-03-19 12:00:00
131,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,1982500,0,0,1973431,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x37df28d5c01bb8fbdeb10fd118702db7aa0f75a72ebb03f1805a92a9deea2e5e,2023-03-19 11:55:00
132,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,500000000,499356988,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x9d640080af7c81911d87632a7d09cc4ab6b133ac,0x1564dc366c87e4fa1953fba84c60bf15690bd5888e99909dc3c8dcb1103e5aea,2023-03-19 11:51:00
133,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,637384462,636764080,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x9d640080af7c81911d87632a7d09cc4ab6b133ac,0xb09ca09c1bf3a4166d2921adedef3405fc883c5c49459dcf92131b0a035b18fb,2023-03-19 11:50:00
134,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,3923087428,3924199068,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xdc3fafa05a86cc8a36127c74eb9a6c890d2622affcc43661b09dc8c4e6b0b2a7,2023-03-19 11:39:00
135,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,148274088,148482256,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x7cea8a6da079dc7501d4eb2bbc937e70a2764cef,0x9d123b07cef2ed1a0a2c5e454f4813c5abd7252f6ac3424c1add162860f31ff3,2023-03-19 11:37:00
136,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,150078955,150302012,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x7636a5bfd763cefec2da9858c459f2a9b0fe8a6c,0x0576148ac7ff4b873fc45a318864a0498136ff039e54a08fb91065a40ad58182,2023-03-19 11:33:00
137,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,844433229,0,0,838288405,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xf8d99cf7046dedcb1dc8cfc309aa96946c9b9db2,0xddf6db3a0e7367656890b223eabac2dbdf9cf6fdb47f24b307ed31236ed62966,2023-03-19 11:26:00
138,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,48478429,48530644,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xf42b1a25d903489c46f74c79a4cd1c22330d231d,0xbb223df7a047a75f8fa12e3318e56e78269e6b249461bd9743ac45a4fe807867,2023-03-19 11:21:00
139,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,33472848,33509657,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x9ca4e69bbd105a1cafea16c6ca0df5d590519872b387500935a90bdf5f3c96bf,2023-03-19 11:18:00
140,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,72518060,72599928,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x149d928d6dbe0eebdbfb705191ea9c9bb106933f67cbf1a4917a1f4b7453c612,2023-03-19 11:13:00
141,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,5201,5206,0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xff30b32c7e7da16cc7cd100a54ecd77b103d1a1c,0xd3db419f02faaba86d9fd42d4a00b634b0d8515951d175032b16206c6d4bb6d9,2023-03-19 11:11:00
142,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,40910700,40959299,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x1002d483fe780f8dd15650adbce5555087bd67cb,0x8a11e337993174049d41958f29a27bcc0e93d5db65807407cfb3aeec3c9642c6,2023-03-19 11:09:00
143,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,50286171,50344643,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xf9f9e629faff94ef4ebd0934230a6746fb97301140db45eb004a157bb4fab0b3,2023-03-19 11:09:00
144,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,70000000,70085298,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x2da08480d656a97ecd8350f323c950323d9f7df0890dcd7fa98f64a617c78178,2023-03-19 11:07:00
145,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,400000000,400539347,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x03f7790cfe56367b0708c4ee01c71dee12c7aa27,0x6c2ef38e88f1ad4f423b2c249ae53da9e9fa8c570b2965f64a8e912e03f5c055,2023-03-19 10:59:00
146,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,613497,614391,0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x80ec7f1dd22149fe181647213820c46e90e74489,0xd55cec15c3b3b5a81d6445ef2ebf278daedf48bbceab583e2fcf1af70d7965bb,2023-03-19 10:56:00
147,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,333251386,0,0,330802596,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x1111111254fb6c44bac0bed2854e76f90643097d,0x6a8d64eab3bb9bd92a73aee2066b7d81fe45b6f107a61d66fff23eb8152bd6a8,2023-03-19 10:54:00
148,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,455201713,455606100,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6,0x0d7683988615eb0021b2441c82afd3e23fede6c1267c78256da1e37ed066ffcb,2023-03-19 10:53:00
149,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,934040796,0,0,927500000,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x03a0311ec61ddee6e7b0c8966e22e7a0d3a23184,0xc4490963735475a5deb6d456237e161036f63fa8716cabf87173c10833a548eb,2023-03-19 10:53:00
150,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,57000000,57058678,0,0x1111111254fb6c44bac0bed2854e76f90643097d,0x86e5607c3c94212f283e6934ff93f93e9f084e91,0xdfef8656c60706d765f4f69204679764c7a6f5ccfe8a1d2200f99460d9b09974,2023-03-19 10:52:00
151,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,75000000,75079939,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x2566187b624990dbfc70f54b1f8fbb3c03ca2f8cc69f3c8a40c8b503528fc66f,2023-03-19 10:40:00
152,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,50000000,50055016,0,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xfa3a8bf34738f6364bed31c3b1896a52a486a57165de23b929d258e98dd78571,2023-03-19 10:39:00
153,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,50000000,50056395,0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x032b17633c956c10845643f0bf9ea7c16a3cfb62,0x96d701e4e2528b84e7f33a11d7372de6368aa6cdc18825316ab576fb3e97cd57,2023-03-19 10:38:00
154,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,1200000000,1201768099,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x047ed05f39838dadbb082dbcaf3a0232b809715a,0xdd8c703e3464268e41e50f3c34c285e861c216d6a7d332db4769c4bf2a201200,2023-03-19 10:32:00
155,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,3393696283,0,0,3370432433,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x84221693b5adfa9b766c0920b94f989ea91922d9,0xa064432ae888778c6c388ef594114e9da1daa2621a543d4320385bec1d4012e8,2023-03-19 10:24:00
156,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,54562895,54560407,0,0x1111111254fb6c44bac0bed2854e76f90643097d,0xa96aec1ca2ddb17ffc12dffc4b985fb2bd459eaa,0x4d0f467a8f389fc018795193018a2873cc03c16f8c81bb9d8f3fa3a798d2ba0b,2023-03-19 10:23:00
157,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,30235738,0,0,30055765,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xb28a475be8c92eaf36a3860369fb2a8270adf20c,0xf429020ee23c370e94c5c42ef30562c0e1a4a658e4b73824a1e975a2a74ddbe7,2023-03-19 10:20:00
158,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,770331274,0,0,765914489,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xf2f1c01edbda1c6ebb4c56b378002b4fa2819849,0x7348832c72db4cd03799834a011506b798c6555f332dfdef9cd499cff27ee1c1,2023-03-19 10:18:00
159,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2443232590,0,0,2431369259,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x30196891f5d6b29fb08466ff3f2942a2746270d1,0x7ae698ed6201acdcccc9c683e0c80a0069a07602241c3422cdc10f807f3e599d,2023-03-19 10:07:00
160,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,109486231,109291401,0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc58d0b5f25633e37e8d0cc9a2c82c4397e1f826b,0x22a593c7030e61a7fd75465351875530cb54bccd3a9d600a6c774a3f05d5a343,2023-03-19 10:06:00
161,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,2850000000,2847249854,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xeb2e19befdb998fc474b64ff05363caca5d28045,0x17bd07ea06a91fcd037e2f6d476cfadf14f925479c415915a600caa10f83d4a0,2023-03-19 09:48:00
162,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,187000000,0,0,185923112,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x4bb0925fa50da9b4c8936869433b48e78ccc5c13,0xc9b556c82bfa23803f2088bf4faf8210e465d97197e6c49d246fdfdbe83dcb64,2023-03-19 09:39:00
163,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,3850000000,3852998030,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xafaf93effc748536bb85ca6b9f0e5ac46ebdf17a,0xe2b221179287a24edd9b165331def344519c22748cf01712310b7ad482e51533,2023-03-19 09:32:00
164,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,500000000,500989327,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x95c3fcac7b1f00be467e144aa7d43ee22d3d306c,0xf04186bad19b1bf78a9aa93d4715a01144bb9b11c16118772e867c12ade20352,2023-03-19 09:31:00
165,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,2250000000,2256166599,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xf195fa12610bc1d88bc664a4e7f3fbea79194abb,0xd1d411b510e5334c1407a732206555fff85ab14b840473aebc2c601e43277670,2023-03-19 09:30:00
166,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,1649374009,0,0,1634738506,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xeb2e19befdb998fc474b64ff05363caca5d28045,0x621bec23c4c227e76eb209363c9d65d8938fa9f761b0e227419c54d3afabdc4b,2023-03-19 09:20:00
167,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2497905724,0,0,2478563993,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb82047ac864b58bdae8ee6c33ac79a0f0f979763,0x037d372f2f798bc359c536c6bc77046d33249099239d609064702df15bfecba4,2023-03-19 09:20:00
168,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,4892679213,0,0,4864674656,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc74346de6092af03074eeba8997490a466bfba96,0x6d0e344e26b6c6e7370869a438033bda65e18e72059ddf870edeb5a6299ca2e4,2023-03-19 09:20:00
169,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,197476398,0,0,196620779,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe66b31678d6c16e9ebf358268a790b763c133750,0xd296f2dd1301e19954b0bd3eb86216bcfc29b9f32cc47aa46235b8e282b40467,2023-03-19 09:19:00
170,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,185785499,0,0,185000000,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xd340455566dd14a1d0c5f14f65ba4efce92aa48d,0xada6e60f599eaa8f3bd93efa8714c316bc28ada364b482c9f36175323a4df726,2023-03-19 09:06:00
171,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,0,2500000000,2497166635,0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x74f71ff2c5bdae2df59466e678c440cdd059ea98,0x3905698e9861bf2717e7d6a09b07084ea8c15f674e3d2515923a21f4d13baf64,2023-03-19 08:56:00
