,address,tick_lower,tick_upper,amount,amount0,amount1,owner,transaction_hash,block_number,timestamp
260,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-122,-7,27529686225455,77305678247,80743028596,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf7ee547e619f513b892e09623f4c6bb817cb15e835108b0c7ab7cbe13c91a51c,16820343,2023-03-13 16:46:00
261,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-100,-10,170473835633571,578135618242,189381351305,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x4441b336391d49f4bb362d7e3abd3637a583b2af1dd7e5e62692131f410443f9,16819973,2023-03-13 15:31:00
262,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,6273320536372,6273320795,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x22c344d665d4698093f0c8bf07ddc4e6ef186bbc43e495713e6e0e85ffa21591,16819933,2023-03-13 15:23:00
263,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-76,-75,55387514848885620,478485997514,2283896772853,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe39289bd32c657526248b2a6f2e2359f5829efbe3f41be360c5ea342a3a965fc,16819879,2023-03-13 15:12:00
264,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-152,0,103253539399037,264809839410,517581109986,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5ae2d92f41b43932eda8dc746cb0a86ce48acdc34585d02241130a76a4e49be8,16819595,2023-03-13 14:14:00
265,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-115,-63,728697318462307,0,1886107378351,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x016eb0ee17b251b21697ddb09af10c8fd626711121513cccb8bb9ca4d5ea80b2,16819588,2023-03-13 14:13:00
266,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-120,0,68584416803943,173750655517,236942405050,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1f53bab19afa30c9da8e8f2971d0e41cb8e1d1461c6936c285aafb1493181983,16819582,2023-03-13 14:11:00
267,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-82,-62,862625979686215,865693626029,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xcc3730ac11c555cff8ca744e4cc5be2e8aef15dcf98d54ec5c781634b346448c,16819414,2023-03-13 13:37:00
268,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-139,-94,399161094168,0,892851970,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x284ba6db4688076f7ea82aece296231308c801e9bb7155a5176c8edfdfe4f2c9,16819313,2023-03-13 13:17:00
269,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-136,-116,441066136137258,27007377085,411580105093,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x46f33fdd42b07d175470e409fd6bddd482c8fd083199a829d4bfa22c5df24f3d,16819089,2023-03-13 12:31:00
270,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-137,-127,446099868590325,0,221571649113,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe47bcba2261248b49cbce1949fc13361e85b4323e04c7e141361d34872a561ee,16819041,2023-03-13 12:22:00
271,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-145,-94,1302199375507557,1998430674315,1323948764929,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7da9d51afa1de3fbb83785a42037a3d24ffe7841b56537fe0f8c8842ddf21da1,16819037,2023-03-13 12:21:00
272,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-156,-142,3193952202712726,0,2219061893329,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5f1d5c56d220c3282969cdc51eec803a93ac262cbaa26eefc4c7265ef8c57728,16819021,2023-03-13 12:18:00
273,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-148,-135,938828936914757,0,605906536588,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2f862751025f19782f6cb7dc39d113dfcb4980b269ce324e1d1a5c47a88139e9,16818823,2023-03-13 11:38:00
274,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-168,-144,1863043673533767,0,2218172242916,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x80fe345ce585f2035400b6e75125151b2611649c8e63b822cfc1af2f0a7e431c,16818719,2023-03-13 11:17:00
275,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-149,-136,1583360946031704,0,1021827027713,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb00eba6611e657fd6651cf9d1bff06c3907f23743d0a51e57b32d0ae10811107,16818702,2023-03-13 11:13:00
276,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,2,1515296321069354,151514480658,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe31f2583d843cc3f78a3c4cfa645631df45c61f14ab3ba2a22c3374385b4d4f7,16818667,2023-03-13 11:06:00
277,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-202,-152,887866330129367,0,2199999999999,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xef2dbdfff49d19da4d863657adebf7d7d9c48c62ed4451326be71fa60274b2d2,16818634,2023-03-13 11:00:00
278,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-149,-129,417006218161392,263802169850,153839967079,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x477e16b1f77584d51b99dc7cc082ce00374758376aaf7378bf7aff5b8ea22e70,16818604,2023-03-13 10:53:00
279,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-137,-126,648529671208094,359026226992,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8d8902fec0745f7b5e839765de3865f50895af77ce4ef7cb1a1b16a628362736,16818597,2023-03-13 10:52:00
280,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-132,-121,366915840134256,203073950528,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd6abc086c0220d84111aeb513da7cada02083ddb2b1fe91131074e3bd38b6026,16818241,2023-03-13 09:40:00
281,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-112,-72,1940402191591,3898502036,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x75fdbe29a69612d484e2dc95876ae72a44f09b234b7e7c5b9b1be776394e3684,16817750,2023-03-13 08:01:00
282,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-112,-72,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2980d4a1866a3a4d66e67115fc01f7f7ddb108caed1ad7b5b97786a90abde139,16817747,2023-03-13 08:00:00
283,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1053,-513,665969079071,0,17290499000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x67bba915872c4e22617ce01d1b8a3b2f0ce6c4bd174dfd847a0697ef6629972f,16817682,2023-03-13 07:47:00
284,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-14,6,9852296531762,9853774819,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd70e303a531d9b7ea9ec3d72712d2bca68e7ac5f734e01bb728157d8622c530a,16817369,2023-03-13 06:45:00
285,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-14,6,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x797ce81fddee6260b92165e31d9568283682f1ed81247e531b0909fb7f57af81,16817365,2023-03-13 06:44:00
286,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-129,-104,126228947309696,158699999999,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xac2f3e6e9040a08f295965a4475987268899be2def41336754215fb0f65d6463,16817262,2023-03-13 06:23:00
287,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-152,0,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe3e824e7a7620ea30a95a4fd3b43bb8da11d958f0340c54158e43c05180e6909,16817119,2023-03-13 05:54:00
288,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-152,0,34417846466345,226529039525,35523345164,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe3e824e7a7620ea30a95a4fd3b43bb8da11d958f0340c54158e43c05180e6909,16817119,2023-03-13 05:54:00
289,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-121,-106,210348294391577,158651087212,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x47811c743193d1da7e6a384ab9c28a41b29fd8d87f3277ae4088757b3d1974ae,16816869,2023-03-13 05:04:00
290,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-105,-81,131485986855191,158510631770,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x31770000bb85430876a0556133af299b368bd8ad581ee64b9d3bb089791ec4af,16816756,2023-03-13 04:41:00
291,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-84,-31,59627571777614,158460107149,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7771468f72e308d4d99e6c6ef539f050d4fd0325d0b29801b530cab964e12514,16816489,2023-03-13 03:47:00
292,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-54,-18,62241217578793,112230428412,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x06c5cf1816555e58d7674b43b537d87d5c2afa5c2ad004f4b1d706dfdb423707,16816446,2023-03-13 03:39:00
293,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-193,-80,22249300310925,3631376374,121245616277,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6c1b7429b5294b9988964bf515a9be0e7970ae63cd0e66931addb1592a18c7ba,16816443,2023-03-13 03:38:00
294,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-13,7,96564571436786,96574231877,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5bc102f5d8f18a5f836a4c2306e10a43236b7a49855b1e79080c7f6dd9b893c7,16816029,2023-03-13 02:14:00
295,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-13,7,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0dbb1f35b11b9d83dae8c6a4d7a6eef412bbb736d7676110e928e571938b395c,16816023,2023-03-13 02:13:00
296,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-187,-135,519836389755464,0,1340671997891,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa3a9be41acaa3eb0d3a5271845fc1699e63e049aa72371422b5d93a645a0fbcb,16815785,2023-03-13 01:25:00
297,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-345,-149,193565072908,0,1873569579,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x866922ea723d52e755b849c34f9d4ee1365402b36734bb8cbe570f856d1644ae,16815763,2023-03-13 01:20:00
298,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-12,8,4546347940863,4546575440,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb523372f350bcea0900abcec73b0ba6bd8f57dfb4c3cb552ef8512b93cdd266f,16815696,2023-03-13 01:07:00
299,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-22,18,835349070207,1670781950,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa7cec33428613dbb9f82acda2627055adf9c7accbe91a42689553ec443b3037a,16815436,2023-03-13 00:14:00
300,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-159,-157,21989115470800708,0,2181500371943,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5e1f7a2bf968072404c2c7954c30cee8d2665d2f24fbff294715cb4b7f436311,16815377,2023-03-13 00:02:00
301,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-149,0,184643534334217,1380661878821,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9f93526d7bf14b3a9d21acc7aa929ee68f730d17945182cc156fd7be66b4dd35,16815367,2023-03-13 00:00:00
302,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-12,8,21353427363642,21354495889,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x81593fa20de3cf80146b7330a22d462391b834b22b5b6616f34067010ec5fb0e,16815312,2023-03-12 23:48:00
303,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2,22,828519379828,827981078,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9dabaf1956ead629e35483fb05c34f181d698ff9f7198f752866068639293b7a,16815048,2023-03-12 22:54:00
304,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,1,171940831804832,42986282635,0,0xb5087f95643a9a4069471a28d32c569d9bd57fe4,0xedfbebb79a1ac9a20b54302504577241d18900d78da3af8f6640c4c8939ea841,16814829,2023-03-12 22:10:00
305,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-572,-551,1399674857187202,0,1428902376449,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x99e00922e4eb253c28b2e4fed2f51310626344b898ca9df3fae5793f1af24b96,16814083,2023-03-12 19:39:00
306,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-478,-476,20314523868396944,1678698436322,382939648782,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1af03737f55bafd7d4a3f94c1033a3ed463c96f2baa13814f4e3df21f29e5fba,16813665,2023-03-12 18:15:00
307,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-469,-467,24115496596741400,390256699887,1983213788770,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x90aae962e6ac21572fde7b349c73783f8233495d994a37dc63f60e482ee6ea21,16813630,2023-03-12 18:08:00
308,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-564,-544,1468712487899568,0,1428518062632,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x81489791e36a0e4922683760e99adf79adf5cbe774c36373b0ca67ad04c9dee7,16813610,2023-03-12 18:04:00
309,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-574,-513,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x257144eae119c1d0805ffd2072083f5534ba9aa69020f1ff2254cdd91495d960,16813354,2023-03-12 17:13:00
310,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-574,-513,16572368961140,0,49188267372,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x61591db617d31138b504ce881c45ba6bd38a3bc36de7df3cf6baf3187796a90b,16813358,2023-03-12 17:13:00
311,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-14,8,16655192303734,18322544521,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x62145ef8e912bff8902f6308305ed80a5ed40329f484a1915f3444f1d45b11f5,16813259,2023-03-12 16:53:00
312,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-10,36,1200899194634,2760136080,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb9052ac0dd5c8137a387e0f62cf48d7ecfc741c7a9483e116c8a0337ceef128f,16812930,2023-03-12 15:47:00
313,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-543,-520,1607448817297955,0,1799999999999,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf596a35854e1ce14a8000fd51869938f091dd9d694b3e8a0bf599e2a978feebf,16812831,2023-03-12 15:27:00
314,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-547,-510,792886643789416,0,1428517354423,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd4c49ba6f03944ffbab99b2bed3974a6759483d072fc2094a3157ed9978c6497,16812831,2023-03-12 15:27:00
315,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-579,-517,473239287747110,0,1427321711612,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x455a1a3e96e8359e807136f3f329c7bf8ecf8d3bddefe87e9d3ebe023302e3dd,16812787,2023-03-12 15:18:00
316,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-105,99,165409652737,1687354488,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbf23f72e73bb9ceb4ad2d9f1a6d0a3712eb865204753987ccd15d20cfab0bdb9,16812763,2023-03-12 15:13:00
317,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-13,7,44956556714373,44961054224,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbd4f455264ca676d69303053750c57b526c577b6d566cb885c3e6bff1039a53a,16812744,2023-03-12 15:09:00
318,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-13,7,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd44fdb8362324612530c648eb0f8a9de7efac09eb612ff718e21878c8ae22dd3,16812712,2023-03-12 15:03:00
319,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,5,147480827295972,66361395772,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6f1a01bf3ef50ccb235af148b697013d11c64a72f96bf5b7c93e68ba208538b4,16812203,2023-03-12 13:20:00
320,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,7000700000000000,700069999999,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf25b9debeec7f9840552916561ccfd98e73a0ed15f607ae942265bb2117fe85f,16812169,2023-03-12 13:13:00
321,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-12,8,220351766973179,220362793375,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x077c1c830fa2fc2119ca6680e28843cc88beaa17505633258571c6117de79618,16811867,2023-03-12 12:12:00
322,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,1,14387373798272,2158052121,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd35a4f21eb7bcd9d0a2477db49cfeea3ba63ce2257cf7050e3ecdd3f00743b3b,16811870,2023-03-12 12:12:00
323,0x3416cf6c708da44db2624d63ea0aaef7113527c6,13,15,8520947929093,851455993,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd67306d1d2df93e502c2eb61b086f49d4cae0f8594fea87f9fab2c4d502d18eb,16811863,2023-03-12 12:11:00
324,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,34,4287708571371,8354556068,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc8d1e4a5573ac6f0a3274a569aabb1bc88e146fe5814c3e487772463e5f91fd5,16811641,2023-03-12 11:26:00
325,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-583,-514,425240094656256,0,1427321711613,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd8cae8ce503702a503c8b7534d27ae78d503498645068ea4b15a02b4bd02af7c,16811603,2023-03-12 11:19:00
326,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-569,-560,3262784701760088,0,1427321711614,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1c6ddcf768d83c42a0746c81d4ec470422d8ef735f647d0a3b09d71e00e41ff1,16811373,2023-03-12 10:32:00
327,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,-1,4046211279166290,404641358467,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xfc1b16524794d60a1bf0255afd21b6346cf275c46f55768e581ecefc4bdda591,16811338,2023-03-12 10:25:00
328,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,4,110366500375274,49663684021,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x489db88e06b6d8665b5142dc238e9bd9ea4e99ce803ecd4e1c8ac8b9fc118a3c,16810797,2023-03-12 08:36:00
329,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,0,102563224339425,25642729177,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x72ac7e8b2a1dc606abcaa1461449d1cd894fb79e604cca3613c57c714557e966,16810778,2023-03-12 08:32:00
330,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-641,-611,980023005985905,0,1424666194391,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa2b36fe3211dc3ad38bbebfc0473c648988a268bd02511064ea2d77670cfd24e,16810761,2023-03-12 08:29:00
331,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-667,-627,735196520556704,0,1423518360917,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1edb026e6cf9617d822a09158b0ccd87c6d87a31fc6ab9c0056ca4f62e70169f,16810653,2023-03-12 08:07:00
332,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-676,-647,867927322692127,0,1217491996584,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc597dbfe686046d6460cbaf59ddc83a0ba7bbba975bc2d81f749d5e581f0c506,16810624,2023-03-12 08:01:00
333,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-669,-647,1337456463166113,0,1423518360147,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x908c0a521375beabeff365e1abafbe29434929f135f227c6387ffe5b63f6af55,16810556,2023-03-12 07:47:00
334,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,5,26976186817833,13487419189,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6328d81db86c164a0ccc01610b3ec738926f97532a3c62a0d8c7b9895a3c0026,16810367,2023-03-12 07:09:00
335,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,2,52100080643164,15630024245,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5abc60ad9ee096c42133dca3d30a1b010710cb964147efd1691be5e38667f421,16809381,2023-03-12 03:48:00
336,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-513,-51,3877488735093,57280460019,32151974553,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe1eb12738a9a23eee781524a51a033cdc6daeb3080f2367a7d32d90a137647a8,16808625,2023-03-12 01:15:00
337,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-610,-607,24692564484490,0,3592716869,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x157ce8692bc0e65db573eb677629842e2bca245217a4a9293c3bf253f3151e67,16808623,2023-03-12 01:14:00
338,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-605,-535,2984362682399,0,10151293371,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa68bf0f26aa9ff48c7410aab711d32d4a8b40ce547c398efa1819c503ae6add4,16808622,2023-03-12 01:14:00
339,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1398,-488,4209880840310,0,182734682607,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd375f540bf2581ffdd27f51182ffc1eb15781c696920c5539647267e4da84cff,16808617,2023-03-12 01:13:00
340,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-619,-409,6676400945659,0,68320522631,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x4eb963020e38fb3db8a0ddc572a9e0a86b014f73dfd4a52015e4e765d3d2e705,16808619,2023-03-12 01:13:00
341,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1373,-789,165455449420,0,4577045159,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb8ab7ccf7cbfa948fec7a6f9323f2f0c27bf520bd0120d2839eeffee58620712,16808136,2023-03-11 23:35:00
342,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1824,0,23557586870369,623991196137,1445406571962,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8f4df2cebc688bc0950bd07d92d6cb9634cf44ded9a6695fdd4f0b9d7bb7b95c,16808062,2023-03-11 23:20:00
343,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-12,8,1280573144462,1280637224,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf8439b5c48bcd8d9d14d187e1a119e1e5f5b146743742e4b384ce7f408603f50,16807668,2023-03-11 22:01:00
344,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-13,7,187870737026,187889531,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x765e1f7ac7f514769d11dfe983a60d8e1b1fc96a5ea8b5791112a7603175ae74,16807648,2023-03-11 21:57:00
345,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-305,-101,48526815834480,500000000000,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x21518b033efa2a7352d1b86f25228123c649c5c0875bf805582a19af8fe11851,16807479,2023-03-11 21:23:00
346,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-9164,0,141809158817,1654660547,50488440906,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa6083eb064109a62634b225e762c1ca551002900cde6e5796dec3c42216677b8,16807370,2023-03-11 21:01:00
347,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-305,-101,145580447503437,1235605483755,256912137618,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x402e1b79ad41255a16f7eafaa3818d1ba12787d8e51fca69c444b65e5f61a78c,16807246,2023-03-11 20:35:00
348,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-305,-101,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x402e1b79ad41255a16f7eafaa3818d1ba12787d8e51fca69c444b65e5f61a78c,16807246,2023-03-11 20:35:00
349,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-681,-458,49885524601425,367955535511,191616695356,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x907dcb023cc7ee22823320d532ba6f7e457bd15d5613a87597f254268234518c,16806983,2023-03-11 19:42:00
350,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,17970169712804,1797016971,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x33ac0a5fe67234a81d0091a26e77c583c3f9f7bba86bd13771b174150c048788,16806862,2023-03-11 19:17:00
351,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2f985bbc3cb6af518d7ae022682ea37e02504db9ddaef79e999d189112cd7999,16806755,2023-03-11 18:56:00
352,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,8166364676114,8166365012,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x556d2d2aeb29df5732dafc3ea3567c8fa78cf0f8d825829a398e883c6a03a8be,16806654,2023-03-11 18:35:00
353,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-679,-461,65204136335461,622986343390,101308440634,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x83c0567bf79f112f7895e853d5615edc18844ac132011c667f21981f5c7380bf,16806600,2023-03-11 18:24:00
354,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-6,3,22221666523167,9999999999,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x99932fbb89b8390713a8072f4cb39f6d2be4ae6446c16ec524f09a1fbdb4e88a,16806243,2023-03-11 17:12:00
355,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-12,8,2076478234270,2076582141,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2889afcbefe07340547ca5304796be9c4bcd2b1e3fb30d512c3cad0ac3e1dfeb,16806022,2023-03-11 16:27:00
356,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-12,8,64867750791849,64870996773,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6983d4d29ac7719302624c9df67650e9cfcb4cb3ba1f8153f7630aa8d2da8f30,16805941,2023-03-11 16:11:00
357,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-21,21,885122959510,1858665624,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x419fc9beaac8245e95a58d709ac7387f11f3cf2dfc2a0e833f9c695f1b5a4afb,16805672,2023-03-11 15:16:00
358,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,-1,190967252825222,28647236293,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x815c27272787d422d98af8b8f867f57df32f6a0c281d5af9f9ce3826d91266fe,16805624,2023-03-11 15:06:00
359,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,19544833673623,19544834479,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x16cbd4a15788dc22abfbcf81048268d020a195c858eec78a6e09d212442c8d22,16805615,2023-03-11 15:04:00
360,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-8,12,45249069587538,45242284941,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9eb594620e200650f5ff5cf1f3afbe92bfbe7015fe194bc8538703253c962e10,16805457,2023-03-11 14:32:00
