,block_number,pool_address,liquidity_hex,max_liquidity_per_tick_hex,slot0_sqrt_price_x96_hex
459,16869387,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cbe80a790fe0b72be23335f896e
460,16869382,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x697516bcd4782d2c,0x23746e6a58dcb13d4af821b93f062,0x5cbe80a790fe0b72be23335f896e
461,16869378,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x697516bcd4782d2c,0x23746e6a58dcb13d4af821b93f062,0x5cb20fcdc639eae37a479ae43fb5
462,16869375,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x697516bcd4782d2c,0x23746e6a58dcb13d4af821b93f062,0x5caac0f04c600f064fc1f91b6d6b
463,16869372,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x697516bcd4782d2c,0x23746e6a58dcb13d4af821b93f062,0x5caa9f264b2d5719fc24a56044cd
464,16869358,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x697516bcd4782d2c,0x23746e6a58dcb13d4af821b93f062,0x5caa9dce5b6a6ed58cec01384127
465,16869357,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x697516bcd4782d2c,0x23746e6a58dcb13d4af821b93f062,0x5cbc4c013c84aa24d06d3a0b771a
466,16869356,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x697516bcd4782d2c,0x23746e6a58dcb13d4af821b93f062,0x5cc9c2655fb7f016d010166672d3
467,16869354,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x697516bcd4782d2c,0x23746e6a58dcb13d4af821b93f062,0x5cdcc8ba96d65629038c2917a3d9
468,16869353,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d6dcd6daf6ab49e,0x23746e6a58dcb13d4af821b93f062,0x5ce79b3d35e7ba2bf30dd06da2da
469,16869352,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d6dcd6daf6ab49e,0x23746e6a58dcb13d4af821b93f062,0x5cf1fd57b754f458e7ccc8c49776
470,16869335,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d6dcd6daf6ab49e,0x23746e6a58dcb13d4af821b93f062,0x5d018cd378f79ce6dfd02f57c8dc
471,16869276,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d6dcd6daf6ab49e,0x23746e6a58dcb13d4af821b93f062,0x5d0182a1267af873427d7e317fd6
472,16869230,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d62f532ab30d3a1,0x23746e6a58dcb13d4af821b93f062,0x5d0182a1267af873427d7e317fd6
473,16869225,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d62f532ab30d3a1,0x23746e6a58dcb13d4af821b93f062,0x5cefa28a399c1955db5f12ea22a7
474,16869222,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d62f532ab30d3a1,0x23746e6a58dcb13d4af821b93f062,0x5ceb08fdacff2094a6c5fd86c16b
475,16869221,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x696a3e81d03e4c2f,0x23746e6a58dcb13d4af821b93f062,0x5cdb33e8685fc44c59ac2b768db4
476,16869218,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x696a3e81d03e4c2f,0x23746e6a58dcb13d4af821b93f062,0x5cb8d8b65c42c6dc71805d65a1ea
477,16869217,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x696a3e81d03e4c2f,0x23746e6a58dcb13d4af821b93f062,0x5cac8d291b81685116a1914c76b1
478,16869215,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c91100cb8d6e816c7c20c925763
479,16869201,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c88a94499e74bce3821e2b402cf
480,16869197,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c889ae108672487717abc82abb0
481,16869105,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c7ba663ebd9ff7b5e508615e575
482,16869037,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c7bab67f51f708e98b7f4abdab8
483,16869000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c7ba7801073d4771caf062a7828
484,16868972,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c7ba7801073d4771caf062a7828
485,16868944,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c7bacd3b1dc129c4c927fa8905a
486,16868905,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c7b9ca3389b008f3bf66807570a
487,16868902,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c7bad271fc8667ca4ba434e2057
488,16868863,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a183151c3065,0x23746e6a58dcb13d4af821b93f062,0x5c827afe8b128fb7ed46e9d3d380
489,16868846,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3fc2f4a3ba5,0x23746e6a58dcb13d4af821b93f062,0x5c827afe8b128fb7ed46e9d3d380
490,16868835,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c827afe8b128fb7ed46e9d3d380
491,16868823,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c82655699f23431d7f00bd12beb
492,16868820,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c81eb178709fa5b9a3941e32324
493,16868765,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c81edeb9bd02ef631d0fbe6cc35
494,16868764,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c8197c997e1d5d4ed58b8d2feb1
495,16868715,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c818ea729cbd5c75fadc731a50a
496,16868710,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c8187d243a1c45e299d1c4866af
497,16868686,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c8187cb2393f3b252c34f1211b5
498,16868681,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c78b633ebc2cd6257b3546fe7fb
499,16868680,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c6ff68d1cb18d887332da9cf201
500,16868678,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6b60a3309df46532,0x23746e6a58dcb13d4af821b93f062,0x5c66e253989a8084e94fc01b6b14
