,address,amount0,amount1,sqrt_price_x96,liquidity,tick,sender,recipient,transaction_hash,block_number,timestamp
152,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-100372964213,100000000000,79077747240882707683245754954,4536159049452845,-39,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,0x2e66c246c57edcc0900b0a838ab744e3f56f6966ecb0512d9aafa8148d24f820,16870622,2023-03-20 18:19:00
153,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2207457325,-2198767569,79076000824171248491409935857,4536159049452845,-39,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xb2f42649f5e2598e2dcfcdd520e7ec8fa1f58c6bc2586a4381a47cf71458fcb0,16870622,2023-03-20 18:19:00
154,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-109358011070,108946738562,79076039227655876238666004168,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xbe439007b78bd60d3ca52ea0341e39d62a91760343fd9bac9f8e0c1e4104d544,16870621,2023-03-20 18:18:00
155,0x3416cf6c708da44db2624d63ea0aaef7113527c6,9631647400,-9593295304,79074136563607042226639707205,4536159049452845,-39,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6ace783c9d50069de85583596ba7d951617d4017,0xc0ea41a409207afc5ac17b3e99dcc5a4133cc3202c81dc5409a8a9b1e9979019,16870613,2023-03-20 18:17:00
156,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4676935336,4659249207,79074304119274989172689355571,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x83d09dec3467221e0be55888e2afa2c94f6b9ca159b174b7a2aab55beb10dce3,16870609,2023-03-20 18:16:00
157,0x3416cf6c708da44db2624d63ea0aaef7113527c6,13542562975,-13488679079,79074222749368210979862573444,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x0998e1377ca736cdd59317823af8046b644ea378bb9b643d43ce8db16120871e,16870601,2023-03-20 18:14:00
158,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1600000000,-1593639140,79074458341473019722363588128,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x8655ea33f7d06444f0765694ec320e1995ccecae,0x22dacde2d256bf63674fcf3b2b8fbf0d5823aa14bfaf917db17c56cc97efc4f8,16870596,2023-03-20 18:13:00
159,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-94399518,94043069,79074486175836733976691220814,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x9383ac449118a40abe2d2af248a734b03af38e80,0xfdb43b5c382c8829bf50dd5b4c9a78eb9c457eb5089623cd02ca74886f19d696,16870594,2023-03-20 18:13:00
160,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2478125000,-2468275234,79074484533452873097217325415,4536159049452845,-39,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xa77974e7a842d25e66532a731aafe322b41fc520c203781a5f382b1fb1d63796,16870586,2023-03-20 18:11:00
161,0x3416cf6c708da44db2624d63ea0aaef7113527c6,4800002553,-4780931710,79074527644135114256728205224,4536159049452845,-39,0x1111111254eeb25477b68fb85ed929f73a960582,0x63c410a066d5d12217b713ccac5f600a06ba45e6,0x638a9ada4c403c99e0b979e39177d09fd4c4d722528e80affe4eda3e0503a1c8,16870579,2023-03-20 18:10:00
162,0x3416cf6c708da44db2624d63ea0aaef7113527c6,7289899703,-7260955589,79074611147475812248044419869,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xd3088974784cfa3b4e7938f28f16345eeff8036b,0x3a7fbcccf0bb77468fcb9666eddf259046f922def64f472e63a661c2b136b1cc,16870569,2023-03-20 18:08:00
163,0x3416cf6c708da44db2624d63ea0aaef7113527c6,42510864893,-42342541944,79074737966699558079335610008,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x4f97cb880fab50babdb9c92dab9af7dbe1bcca05,0x38c1ade09d390d3b574a45929fa091d404477cbfc497e586110b5a7bc9771641,16870568,2023-03-20 18:08:00
164,0x3416cf6c708da44db2624d63ea0aaef7113527c6,545788541,-543632625,79075477517883251164246154638,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x31923e1811cb6d5c26870439d457705505dcf402,0x3bf69b95f94fc7e9a2397a755c7705cd3d1d8f80327165025842bce00fe717ec,16870563,2023-03-20 18:07:00
165,0x3416cf6c708da44db2624d63ea0aaef7113527c6,4132831432,-4116510601,79075487012923777317320886058,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc62da302cd1087ba8be78b40348a76abf87dd842,0xe0eb3c2df3e0c3d3778f6d0ae6907918376eb9bc955128620c9e75d005b80a9a,16870563,2023-03-20 18:07:00
166,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-13088644067,13039543429,79075574710816452702434336325,4536159049452845,-39,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x032b17633c956c10845643f0bf9ea7c16a3cfb62,0xac8bdd542f76cb6b4161cd1127e91e7ed621e2988edb7397c6e1a0c13a774b6d,16870560,2023-03-20 18:06:00
167,0x3416cf6c708da44db2624d63ea0aaef7113527c6,908162962,-904577567,79075558911542712887107260830,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x6c78d408888f2e14d98cc3ba956be285345c184d,0x8e459be9b6b19b3fd32e1b534e36088447df9b3cfa564dfabbc463e893d361c6,16870562,2023-03-20 18:06:00
168,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2069587174,-2061405998,79075346986050922144347188460,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x0c5408be4b7ec4361ecebbdb6d3bc6a510de6540,0x6e5e310a49fa140cb313399f8b2d4a159011527c9035fe4fa0b9d5bce983d43b,16870555,2023-03-20 18:05:00
169,0x3416cf6c708da44db2624d63ea0aaef7113527c6,7322138774,-7293209083,79075382990390199281234809872,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xd3088974784cfa3b4e7938f28f16345eeff8036b,0x4d61d564e592f4714f5229b689bd199e772cfefc53b1e68676336bfdf6452c8c,16870532,2023-03-20 18:00:00
170,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-435933503033,434256293759,79075510372950698011481706175,4536159049452845,-39,0x280027dd00ee0050d3f9d168efd6b40090009246,0x280027dd00ee0050d3f9d168efd6b40090009246,0x85b807e2cd8ed8350ded34944c848786aa376731df06b5f9f4f8f13dbab46477,16870523,2023-03-20 17:59:00
171,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-15155496637,15095500000,79067399118815118131815882153,3569020224934154,-41,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xbe74cc7daa4aca77691e5159a3fb6c35ac9af665,0xbf62917c5289b59d6c16c242068cd7f9f1f99d65bb4927197445ec0a6c8e0d56,16870514,2023-03-20 17:57:00
172,0x3416cf6c708da44db2624d63ea0aaef7113527c6,7354592181,-7323996278,79067064049509540459760547248,3569020224934154,-41,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xd3088974784cfa3b4e7938f28f16345eeff8036b,0xd2e3dcbae48bb87d05156ecc8c4b3e69a04e16b5d769f5a82c37139c9f0053f0,16870509,2023-03-20 17:56:00
173,0x3416cf6c708da44db2624d63ea0aaef7113527c6,227875042508,-226941288147,79067226633841054512734525973,3569020224934154,-41,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x2b5c749298f1133a45522d2c4dc04d78c92deee290c3bc7ff55a9202de5b1d93,16870503,2023-03-20 17:55:00
174,0x3416cf6c708da44db2624d63ea0aaef7113527c6,7000000000,-6971702720,79071754475373388297537179440,4536159049452845,-40,0x1111111254eeb25477b68fb85ed929f73a960582,0x3d85c41e1a24a970a93436bf6379f53317272d6c,0x734c4bf9e417b5fba241fc74efb6d7ef5518d2c556550147730b9213ad84cc13,16870486,2023-03-20 17:51:00
175,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-259998855,259000000,79071876242531480540657215550,4536159049452845,-40,0xd1742b3c4fbb096990c8950fa635aec75b30781a,0x5777d92f208679db4b9778590fa3cab3ac9e2168,0x79af7d0bbfc44fed4a985ce176aca7b554810516732da7f31b6c528790df637e,16870486,2023-03-20 17:51:00
176,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-451735534,450000000,79071871719312212390344761009,4536159049452845,-40,0xd1742b3c4fbb096990c8950fa635aec75b30781a,0x5777d92f208679db4b9778590fa3cab3ac9e2168,0xad444e3a56bcf709f30c0610a2614ad28f4cfec026ef4004626ca7a5e23da632,16870474,2023-03-20 17:49:00
177,0x3416cf6c708da44db2624d63ea0aaef7113527c6,3313332319,-3299944730,79071863860437020302004921525,4536159049452845,-40,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x0073212ff90d1fefcf0b510e8e7278cf8ba61145,0x3664baaf01f74e4515ebdc9b81152b1fad60e19bb27e4f542b09a6ae45bc166b,16870473,2023-03-20 17:48:00
178,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-9581050896,9544234054,79071921496986911391761328252,4536159049452845,-40,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xdb02d6827220475ece91893255fdf57bed51aee3,0x19d8dc2322a82cf276f4bdd0df598f7524fe27624dc10ff4abbc116034c0f0b4,16870471,2023-03-20 17:48:00
179,0x3416cf6c708da44db2624d63ea0aaef7113527c6,6000000000,-5975716783,79071575239802536225093719797,4536159049452845,-40,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x72c70980acdde7a5c9437050e73e7d07fbf21d25,0xa2921c31b445c7fe2df461738b885c4f9f3abd67b3eb8ce8ae76107cedc2a371,16870461,2023-03-20 17:46:00
180,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-10322197690,10282487835,79071754814888436642174909867,4536159049452845,-40,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe87496333ada9b43aa9298794b4d1a60209ce0b212793d88576535474f54bd93,16870462,2023-03-20 17:46:00
181,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1330621831,1325502984,79071679611156199819508852630,4536159049452845,-40,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x032b17633c956c10845643f0bf9ea7c16a3cfb62,0xe28864c26624a9f0b14f14e37f10da9dbe7125fd0fce929119c9e08e8ddd6757,16870455,2023-03-20 17:45:00
182,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-287980770475,286852779913,79071656462350588607336182667,4593317693853201,-40,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0xbfecc072bbd849d5022ec081a395b006c92ecd98d6b2e56f696742c0e70ec594,16870445,2023-03-20 17:43:00
183,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-502304745,500297804,79065780360918195584020210555,3030876875954151,-42,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x19ff5aea95f3f6c82b323989c64abd9ae8b9cdfd,0xbbde9aba2c993b19166b40b421aba6dff927213acf73a0d2ade7f385cd78be8a,16870442,2023-03-20 17:42:00
184,0x3416cf6c708da44db2624d63ea0aaef7113527c6,189675000000,-188889871728,79065866617574708008578049867,3030876875954151,-42,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x70e09c770c8bb76ed309db5ad9eab63a89a93788,0x0de2c0bec2705c62451f931456273771115f9ec5388cd56f6de9ebc0a7538775,16870440,2023-03-20 17:42:00
185,0x3416cf6c708da44db2624d63ea0aaef7113527c6,3816002676,-3800000000,79065767284269570225470174544,3030876875954151,-42,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5ac79c6850424997560f6d3953d8610fed4f214a,0x38b1b031f897783cffeef6da60abc6867eb2f00b970a4f3fea8c0453e0354425,16870441,2023-03-20 17:42:00
186,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-100393871398,100000800000,79070024153043465737026790261,4593317693853201,-40,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x14fcad976a63a7f205f1c35654f643b950fe4ccdebbb266d9d739f86d62906e2,16870434,2023-03-20 17:41:00
187,0x3416cf6c708da44db2624d63ea0aaef7113527c6,247291625,-246267258,79067848011087914970904261200,3569020224934154,-41,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5d19b9dd42ee27cbbdff1ca1d6f72b83cc8e9af3,0xd5cd5920a2e252398a8b962dbd379cbfa6a31b3bbc22f81aff197c5d5e78f187,16870433,2023-03-20 17:40:00
188,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1004159219,-1000000000,79067853477939076525357329466,3569020224934154,-41,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xf2f5ea3b52fe4af5458408ce1b1d995c1711a2da,0xbb2f7d0ef5e36542bd44f8dc719cf783bf0524dcccc7d0b3ac147c0f1e889743,16870432,2023-03-20 17:40:00
189,0x3416cf6c708da44db2624d63ea0aaef7113527c6,684013466,-681180609,79067875676794090222020648536,3569020224934154,-41,0xe592427a0aece92de3edee1f18e0157c05861564,0x795fd0c1fa746b83ee568544a6f3e67c091c8954,0xe13bd31893cf63cadcd9d1f4560ecf5fd8f92b4ea8c4997335099d9706051642,16870428,2023-03-20 17:39:00
190,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2089965591,-2081310983,79067879690580961947736348080,3569020224934154,-41,0x1111111254eeb25477b68fb85ed929f73a960582,0x973a0ddf2d91f4db215c2e289576dff557921515,0xa146f0acb97252e12b40783bfcefd51f44de2f268d62b8d9c8778151915f0db4,16870425,2023-03-20 17:39:00
191,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-502400714,500420117,79067890798223672130558691723,3569020224934154,-41,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x19ff5aea95f3f6c82b323989c64abd9ae8b9cdfd,0xed17cda8f92a7b826b3ad67429ffd53f927331f938ccf8ff594313a9c9e0736c,16870427,2023-03-20 17:39:00
192,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-975005287,971162289,79067925893301725596481052432,3569020224934154,-41,0x1d94bedcb3641ba060091ed090d28bbdccdb7f1d,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x293e5b10ce73dab59a13771a9608e9b65b98917ce0fef4c2742bd9b4788aa23c,16870395,2023-03-20 17:33:00
193,0x3416cf6c708da44db2624d63ea0aaef7113527c6,27048712370,-26936907649,79067904336766763518068330674,3569020224934154,-41,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x90a2c2858adf162bf5abc144137519bbec0a3c22,0x9b053fbfe15b8bdf15441343a5a17b871b28715da39a196ee3ed22d8ebb63148,16870390,2023-03-20 17:32:00
194,0x3416cf6c708da44db2624d63ea0aaef7113527c6,9877000000,-9836275385,79068502305274191068012674159,3569020224934154,-41,0x1111111254eeb25477b68fb85ed929f73a960582,0x9cdc600537cf45892918db9e8181ec670165a089,0x16561b3ee91a5525b13a520be901f76e5b3a684fd9e14eccac2f59466fbb59ab,16870385,2023-03-20 17:31:00
195,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1003940699,1000000000,79068572558970779038830047294,3569020224934154,-41,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x153f4e50f73a4036d927b543f4166e6e67f51f41ea6bcb245a35cd7182fa58fe,16870375,2023-03-20 17:29:00
196,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-6698477157,6672198454,79068720659325359218651768275,3569020224934154,-41,0x0eae044f00b0af300500f090ea00027097d03000,0x0eae044f00b0af300500f090ea00027097d03000,0x81596085eef6886d5ef86bdae829318dc478d9cd8fa139b360c86e55e56ac74f,16870376,2023-03-20 17:29:00
197,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4402537529,4385249921,79068550362335650843536394557,3569020224934154,-41,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,0x444b7feeedc43ef021eb99fda70f3f0836880d7513a6948de73542d800f3f96c,16870352,2023-03-20 17:24:00
198,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1138616192959,1133574005900,79068453024543208634670985925,3569020224934154,-41,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0x7e4d4a78fdfd836a7161a1e4861ea242bfdea51a6f0cc6b5c3142d82a8d83d95,16870338,2023-03-20 17:21:00
199,0x3416cf6c708da44db2624d63ea0aaef7113527c6,500000000000,-497504256947,79017361344287362374449583420,1064553252036446,-54,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x3d76802c1d3fdd32ff8eac31c84b51904450488f,0xdf78cfaad60da48455ba12edc8966271de845c58b30c4b3944a3359f424b95e1,16870338,2023-03-20 17:21:00
200,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1138344327327,-1133574005901,79048441552203592171786003139,1543604994189405,-46,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0x1553f264f0fd193645b5c134b506969d4fc782b6165dcbf732ee9b2dfd6780b2,16870338,2023-03-20 17:21:00
201,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-577117409,575000000,79078738898420140706144207549,3878317838079446,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x4699b3266434280761183743c9842258b714ece1abac5d50fedadac3d311af23,16870331,2023-03-20 17:20:00
202,0x3416cf6c708da44db2624d63ea0aaef7113527c6,273903362156,-272364957962,78999168931665784206178734541,1064543025495196,-58,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x386ff06e8f928be5ad16f7093a9381d38bdc83e3,0x6020f5d1c2cd76050dfdf5654e603afc0c471812317d959d85afae006fc2fd03,16870322,2023-03-20 17:18:00
203,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1877023124228,1868771449475,79078597195883662170094250254,3878317838079446,-38,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x5dde2b861d796cb226d14ef6e84fdef961155c98250222e7af3e27744614e3ed,16870322,2023-03-20 17:18:00
204,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1876899373056,-1868771449475,79019439417121125892743765102,1064553252036446,-53,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0xe0f7199ef47bb39159577957762b279ed6197b4353bd49aa635f8fe031cbf30b,16870322,2023-03-20 17:18:00
205,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-6385650423,6362210454,79078727153215201826064115129,3878317838079446,-38,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x288565252e0919d8489980a054185f0ed110de5e730224ab4f65547d79a36716,16870323,2023-03-20 17:18:00
206,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1262459488,1258000000,79084165017291858822370023068,3878317838079446,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xdce338a0e76c29fe4879d50b9897cb822b91c529b9d2ba3151d111d721903b5f,16870319,2023-03-20 17:17:00
207,0x3416cf6c708da44db2624d63ea0aaef7113527c6,5399151407,-5379009307,79084139320826096889951316521,3878317838079446,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x2693b57ee51f4e2a26dfb339a911fa8731061f49,0x2b215480a499bcaf7c1a33b127120676116d847c446f6d85257382745b3cd5ef,16870301,2023-03-20 17:14:00
208,0x3416cf6c708da44db2624d63ea0aaef7113527c6,10000000000,-9962669517,79083995509416936112256506661,3878317838079446,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x9b9841cd82c0a7d632497965950595bcaf18fd14,0x28baa6c0158dd206aa004e1d24b1a2697929c1348c1119f12cf4b39ea42bb446,16870291,2023-03-20 17:12:00
209,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-12464037098,12420000000,79084249205843615921986502936,3878317838079446,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x04222524b760cc1cb2eb38940f43b6cb35192670ab562c9e7811df720fd54dce,16870294,2023-03-20 17:12:00
210,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2508860905,2500000000,79084199031673891512809777536,3878317838079446,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,0x7af7df514ee56d9424fbbbe4cd3be2e82f82abb1835b23d5f63b50127c54c454,16870286,2023-03-20 17:11:00
211,0x3416cf6c708da44db2624d63ea0aaef7113527c6,953701269,-950142506,79084147965565461599418071362,3878317838079446,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x56c4e088876a62dc4f022c8af7a4e61203d761f0,0xaa67824bf7ec9792256bf354c53f3ef3b010050f40a5d8aaea235e1d30c62cf6,16870284,2023-03-20 17:10:00
212,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-315544626035,314404589101,79084167375538565138836650440,3878317838079446,-37,0x280027dd00ee0050d3f9d168efd6b40090009246,0x280027dd00ee0050d3f9d168efd6b40090009246,0x02ca4a17712c75abef1025a1804b809926415cbcd2fa31e0ae2c0ecd0ef177c5,16870274,2023-03-20 17:08:00
213,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-200741515,200000000,79077745177244272294734704716,3874835460744802,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x54a073e5e1b8ac725cb9e865c65418ec04eeefbd7521ea4f2982a8cd0292e998,16870273,2023-03-20 17:08:00
214,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-17075820146,17012668340,79077741088284082858170473175,3874835460744802,-39,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x64398533485e2365f584131ac80d4c0fab79f3e2454d0997a19c4275f1e9295c,16870269,2023-03-20 17:07:00
215,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1396651409046,1390842069547,79077393267666294513153146443,3874835460744802,-39,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0x5d96e66ade2dc8a99a8b9e17d45fbaa3d4bd370c4b5c42826db2c64d19f3433e,16870265,2023-03-20 17:06:00
216,0x3416cf6c708da44db2624d63ea0aaef7113527c6,500000000000,-497631542075,79030349823463776321717303774,1338570830444785,-50,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x730c054b2afcaab20623d4cef34299b04d06fad9db7a5ff8890651af9fe8abb2,16870265,2023-03-20 17:06:00
217,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1396448245148,-1390842069548,79056033865207181342397819022,2616885183570459,-44,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0x0000000099cb7fc48a935bceb9f05bbae54e8987,0x8df726667b6c7b41b36bad62c5b8a438fe57aed48e13793c88a1bb146920a199,16870265,2023-03-20 17:06:00
218,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1505517783,-1500000000,79086787510771383442926766272,6609335350587301,-36,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x42e3a40b8f99e5170ad5d588ee93489a83ad5542,0x004192115b5e3186597dc2ed22b4ae4281f61c5c551ffded411acfac5151b8e2,16870251,2023-03-20 17:03:00
219,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-104279218070,103916248211,79086826951083092679528224966,6609335350587301,-36,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe1b4e4d6320c65748a1900cf0329cb7221959d8a,0xb1f66cd422ea4341534a57536fa0d2c3a1bd016ebda3f0c5a9f4547f73f5934a,16870247,2023-03-20 17:03:00
220,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1796755841,-1790171551,79086805491738828351932061178,6609335350587301,-36,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe46564626618ed5db97dac6e7a5fd434e9a0ac03,0xcffffc729ad7d5ec8982fac29132df5af3f4fa1f5c5b9b5386cd04e9f0f62d3c,16870250,2023-03-20 17:03:00
221,0x3416cf6c708da44db2624d63ea0aaef7113527c6,38450159581,-38308275171,79085506888653323591012665303,3878317838079446,-37,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0xf48cbd8aed8954b0c3c424a218642fe9477706a07837dba7bdcd3d9bc689d8e5,16870245,2023-03-20 17:02:00
222,0x3416cf6c708da44db2624d63ea0aaef7113527c6,991250000,-987601026,79086149848781095954486671052,6609335350587301,-36,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x6d65b18456f0964e0d10781f7e2674abe129bd0bbc1a35e86268028f531f0138,16870238,2023-03-20 17:01:00
223,0x3416cf6c708da44db2624d63ea0aaef7113527c6,9146347787,-9112664451,79086040612432535901907619031,6609335350587301,-36,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xd3088974784cfa3b4e7938f28f16345eeff8036b,0x65325d798184b7b06d252986f711c4bcc336712ebdb5c6717163163dc7a725e7,16870239,2023-03-20 17:01:00
224,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-207424001031,206700220000,79087223307623364578758140376,6609335350587301,-36,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xd0a665d5a976eec5375f3db40f116aeb41794e13,0xcad3bfa7458685b9f0e1e348a657b4a80eef20c84e5ea7519a0c14bbec619f23,16870236,2023-03-20 17:00:00
225,0x3416cf6c708da44db2624d63ea0aaef7113527c6,88888000000,-88561989023,79086161687462371158724160497,6609335350587301,-36,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x6572ffd9c0ae64807de3baa066ba0bfa7fb7ae51591d6315757e84b5ed8b521b,16870236,2023-03-20 17:00:00
226,0x3416cf6c708da44db2624d63ea0aaef7113527c6,51903812745,-51710923733,79084234686479669821595410960,3878317838079446,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5d715f06724d0f74bc9e10cc33db5df358c1f767,0xada7f8b2da5cfa9b28554b71d594b729ef915a8b43fa5d35713e55e0cad61337,16870230,2023-03-20 16:59:00
227,0x3416cf6c708da44db2624d63ea0aaef7113527c6,417032000000,-415515487720,79085291062372607559889608816,3878317838079446,-37,0x0b3f6d4a5d6835137ccb2c1248f5a7d882c0dbda,0x0b3f6d4a5d6835137ccb2c1248f5a7d882c0dbda,0xcfaf79fb4eb5742f40824a133452de1af6b63bc2b4ee66ba7bf6325e2512fce5,16870229,2023-03-20 16:59:00
