,USDC_reserve,WETH_reserve,USDC_WETH_price,WETH_USDC_price,timestamp
0,28227043.828479003,16010.43756766686,1763.040123618084,0.0005672020656840272,2023-03-20 20:38:00
1,28225580.570633005,16011.265083548606,1762.8576145200711,0.0005672607882584124,2023-03-20 20:37:00
2,28226126.172638413,16010.954665184969,1762.9258705916855,0.0005672388261243326,2023-03-20 20:34:00
3,28225204.7620205,16011.467472957976,1762.8118608413909,0.0005672755118326843,2023-03-20 20:33:00
4,28226701.433476668,16010.614713960646,1762.9992313077216,0.000567215221788976,2023-03-20 20:32:00
5,28220079.1901855,16014.361027330102,1762.173389117715,0.0005674811137815063,2023-03-20 20:31:00
6,28215568.558028,16016.911334886678,1761.611085255227,0.0005676621863050192,2023-03-20 20:30:00
7,28216331.449625835,16016.47663748585,1761.706528120055,0.000567631432390319,2023-03-20 20:29:00
8,28216498.3594876,16016.381609700064,1761.7274018112312,0.0005676247068559519,2023-03-20 20:28:00
9,28214987.972642,16017.236202478665,1761.5391079939081,0.0005676853811885159,2023-03-20 20:27:00
10,28214368.402292088,16017.586621131328,1761.4618900123714,0.0005677102670950738,2023-03-20 20:23:00
11,28214438.601054,16017.54527210293,1761.4708197637422,0.0005677073890637174,2023-03-20 20:22:00
12,28213438.601054,16018.111296431342,1761.346146180146,0.0005677475731665311,2023-03-20 20:20:00
13,28213238.60105401,16018.224506099952,1761.3212119926286,0.0005677556104991624,2023-03-20 20:18:00
14,28215044.162147667,16017.194812635205,1761.5471698971498,0.0005676827843161046,2023-03-20 20:16:00
15,28213854.2047558,16017.868325117928,1761.3988100504262,0.0005677305982508299,2023-03-20 20:15:00
16,28203419.284643997,16023.778725056627,1760.0982872507486,0.000568150340180107,2023-03-20 20:14:00
17,28190567.144364666,16031.056729940527,1758.4971334577995,0.0005686674106067387,2023-03-20 20:12:00
18,28192765.841896,16029.802692278214,1758.7718565916512,0.0005685785772908114,2023-03-20 20:10:00
19,28192465.841896,16029.972755940333,1758.7344826552205,0.0005685906598534796,2023-03-20 20:07:00
20,28192215.841896,16030.114478419042,1758.703338011123,0.0005686007289500439,2023-03-20 20:06:00
21,28191652.910484,16030.433505288045,1758.6332248705041,0.0005686234003723206,2023-03-20 20:05:00
22,28168615.62665,16043.504394830621,1755.7645096370725,0.0005695524624806924,2023-03-20 20:04:00
23,28168075.334882803,16043.80517772347,1755.6979356156207,0.0005695740711616059,2023-03-20 20:03:00
24,28171178.456672497,16042.025103324282,1756.086172182755,0.0005694481375215604,2023-03-20 20:02:00
25,28171496.188793,16041.843628673545,1756.1258444408875,0.0005694352731984184,2023-03-20 20:01:00
26,28171484.31596312,16041.850369223393,1756.1243664312806,0.000569435752456114,2023-03-20 19:58:00
27,28167620.360638,16044.044579511721,1755.6434133259231,0.0005695917811805112,2023-03-20 19:57:00
28,28169408.8218818,16043.010745317384,1755.8679872191854,0.0005695189040029968,2023-03-20 19:56:00
29,28172938.752682995,16040.994060572173,1756.30878275371,0.0005693759604345336,2023-03-20 19:55:00
30,28179321.492544252,16037.349350188288,1757.1059209928367,0.000569117654547795,2023-03-20 19:53:00
31,28173033.224661995,16040.919179590486,1756.3230911581784,0.0005693714649097491,2023-03-20 19:51:00
32,28163698.169358004,16046.216823042185,1755.1612619938708,0.000569748217245859,2023-03-20 19:50:00
33,28146684.414694,16055.887131152049,1753.0444868209531,0.0005704361798180644,2023-03-20 19:48:00
34,28146269.369328,16056.123060982562,1752.9928776969386,0.0005704529737244502,2023-03-20 19:47:00
35,28146270.233986665,16056.12202744391,1752.993044612961,0.0005704529195520866,2023-03-20 19:45:00
36,28146522.648794,16055.977383350013,1753.0245575695587,0.0005704426647544672,2023-03-20 19:44:00
37,28145422.648794003,16056.603012270783,1752.887745140407,0.0005704871876549628,2023-03-20 19:43:00
38,28145182.648794,16056.739519609058,1752.8578958649794,0.0005704969024351698,2023-03-20 19:41:00
39,28145277.019474,16056.68551960906,1752.8696682202487,0.000570493070951097,2023-03-20 19:38:00
40,28143783.346341,16057.535138450434,1752.683902210467,0.000570553537200182,2023-03-20 19:37:00
41,28139782.846341,16059.81111389641,1752.1864140725727,0.0005707155311607054,2023-03-20 19:36:00
42,28139239.85594657,16060.12002848665,1752.1189011130584,0.0005707375220782624,2023-03-20 19:35:00
43,28139485.685202,16059.97930352899,1752.1495609286794,0.0005707275350798119,2023-03-20 19:33:00
44,28141708.307329,16058.7070756851,1752.4267784882309,0.0005706372513108204,2023-03-20 19:32:00
45,28134708.000481,16062.690718574826,1751.556354624082,0.0005709208255618013,2023-03-20 19:30:00
46,28134458.000481,16062.83302185508,1751.5252734185353,0.0005709309566788336,2023-03-20 19:28:00
47,28132644.080341,16063.865604720377,1751.2997663572462,0.0005710044729121552,2023-03-20 19:27:00
48,28132344.080341,16064.036393979482,1751.2624716714727,0.0005710166329582575,2023-03-20 19:26:00
49,28140277.219428502,16059.492554508048,1752.2523026484955,0.000570694297326332,2023-03-20 19:24:00
50,28170941.8855455,16041.957311565806,1756.0788462963963,0.0005694505131618541,2023-03-20 19:23:00
51,28194660.780678,16028.422185996435,1759.0418553548902,0.0005684914950917785,2023-03-20 19:22:00
52,28205595.687268,16022.187676553769,1760.408524876575,0.0005680499679121294,2023-03-20 19:20:00
53,28207133.766039,16021.310512285461,1760.600903678262,0.0005679878943097431,2023-03-20 19:19:00
54,28223407.745442502,16012.043784603095,1762.6361834767442,0.0005673320503826085,2023-03-20 19:18:00
55,28251314.549328,15996.180853443122,1766.129039235912,0.0005662102424551828,2023-03-20 19:15:00
56,28256676.864778,15993.124493078989,1766.8015325589477,0.0005659945282884432,2023-03-20 19:14:00
57,28255047.521246333,15994.035749507544,1766.599002055262,0.0005660594192325716,2023-03-20 19:12:00
58,28274006.264109,15983.268269895945,1768.975267660655,0.0005652990284281573,2023-03-20 19:11:00
59,28274235.239862,15983.137909978504,1769.0040215576182,0.0005652898398272121,2023-03-20 19:10:00
60,28272823.708933003,15983.931615705986,1768.8278710285085,0.0005653461356531434,2023-03-20 19:09:00
61,28273230.820159663,15983.699961050776,1768.8789760450527,0.0005653298012851828,2023-03-20 19:08:00
62,28273847.568963498,15983.350252973998,1768.9562652052434,0.000565305100906101,2023-03-20 19:07:00
63,28275504.3912525,15982.41088098754,1769.163901869889,0.0005652387544436937,2023-03-20 19:05:00
64,28275998.323522,15982.130854942623,1769.2258047541504,0.0005652189773136159,2023-03-20 19:03:00
65,28274998.323522,15982.694398193096,1769.100854904577,0.0005652588981728454,2023-03-20 19:02:00
66,28274898.120769,15982.750868969484,1769.088334828814,0.0005652628985859913,2023-03-20 19:01:00
67,28273954.5580025,15983.282456011792,1768.970462484328,0.0005653005639289156,2023-03-20 18:58:00
