,USDC_reserve,USDT_reserve,USDC_USDT_price,USDT_USDC_price,timestamp
396,3972016.967427,3960308.726179,1.0029563960937198,0.9970523184205872,2023-03-19 17:22:00
397,3970049.708063,3962264.0392755,1.001965694149872,0.9980396378240085,2023-03-19 17:19:00
398,3972466.787939,3969500.108779,1.0007473684541384,0.9992531896883299,2023-03-19 17:11:00
399,3971089.520973,3967884.3170595,1.0008077866332241,0.9991928653593498,2023-03-19 17:05:00
400,3967154.45703,3964133.034649,1.0007621899554306,0.999238390535653,2023-03-19 17:04:00
401,3969501.998459,3957087.322527,1.0031373267557997,0.9968724852798111,2023-03-19 17:01:00
402,3971653.1407190003,3954938.635027,1.0042267492686658,0.9957920565062404,2023-03-19 17:00:00
403,3975281.3018075004,3953557.044477,1.0054948637609384,0.9945351647641583,2023-03-19 16:59:00
404,3978857.537322,3952224.5172096663,1.0067388103655803,0.99330643298096,2023-03-19 16:53:00
405,3976166.0357345,3958370.518843,1.004497888058008,0.9955266608187383,2023-03-19 16:51:00
406,3980354.048433,3970887.153762,1.0023840754734195,0.9976215948240265,2023-03-19 16:46:00
407,3980455.287244,3970785.854416,1.0024351433651972,0.9975707721528774,2023-03-19 16:43:00
408,3977607.460301,3973620.2685,1.0010034154075083,0.9989975904257031,2023-03-19 16:42:00
409,3975560.321824,3971575.182093,1.0010034154078131,0.998997590425399,2023-03-19 16:41:00
410,3971591.3218255,3967610.160657,1.0010034154080907,0.998997590425122,2023-03-19 16:40:00
411,3966327.321826,3962351.437341,1.0010034154082175,0.9989975904249955,2023-03-19 16:39:00
412,3963181.321827,3959208.590922,1.0010034154083494,0.9989975904248638,2023-03-19 16:38:00
413,3966327.526266,3956058.590922,1.0025957490537587,0.9974109714147416,2023-03-19 16:37:00
414,3964213.960657,3958161.48075,1.00152911394253,0.9984732206770199,2023-03-19 16:36:00
415,3963206.759623,3962393.507018,1.0002052901062946,0.9997947746373752,2023-03-19 16:35:00
416,3963938.674763,3963533.828128,1.0001021428484165,0.9998978675836794,2023-03-19 16:30:00
417,3965706.249338,3957613.0627739998,1.0020449666088194,0.9979592067452421,2023-03-19 16:29:00
418,3965948.285349333,3949559.8839546666,1.0041494251095344,0.9958677214764147,2023-03-19 16:28:00
419,3967791.680974,3945888.677222,1.0055508417858916,0.9944797999710954,2023-03-19 16:27:00
420,3967836.795527,3945843.677222,1.005573742931571,0.9944571514811816,2023-03-19 16:24:00
421,3968027.290533,3945653.677222,1.0056704452902598,0.9943615273603638,2023-03-19 16:21:00
422,3967668.399389,3946009.506348,1.005488809138994,0.9945411534279589,2023-03-19 16:20:00
423,3968027.028548,3946366.177805,1.0054888091391072,0.994541153427847,2023-03-19 16:07:00
424,3968277.662511,3946116.177805,1.0056160243914378,0.9944153391998339,2023-03-19 16:03:00
425,3969360.903219,3945036.041069,1.0061659416788011,0.9938718441726291,2023-03-19 16:01:00
426,3969496.6401295,3944900.738986,1.006234861513496,0.9938037754395216,2023-03-19 16:00:00
427,3969882.266107,3944516.3824,1.0064306701374546,0.9936104191493128,2023-03-19 15:58:00
428,3970133.134851,3944266.3824,1.006558064274366,0.9934846637197292,2023-03-19 15:49:00
429,3971940.328681,3942466.3824,1.0074760171481938,0.9925794589439898,2023-03-19 15:48:00
430,3977645.2438930003,3948537.564356,1.0073717674784433,0.9926821884363703,2023-03-19 15:46:00
431,3977851.309374,3949150.785709,1.0072675178088566,0.9927849179285898,2023-03-19 15:43:00
432,3981421.207758,3951733.5662245,1.0075125615216676,0.9925434562222022,2023-03-19 15:39:00
433,3985512.749193,3953797.34674,1.0080215043088008,0.9920423281899118,2023-03-19 15:32:00
434,3978611.909067,3960634.561692,1.0045390068422066,0.9954815026481898,2023-03-19 15:31:00
435,3985511.028329,3967502.507301,1.0045390068424307,0.9954815026479678,2023-03-19 15:26:00
436,3983033.5111365,3974896.6097355,1.002047072464997,0.9979571094799355,2023-03-19 15:25:00
437,3985125.4303440005,3977750.4421654996,1.001854062122181,0.9981493732003943,2023-03-19 15:20:00
438,3985253.69865,3978134.600016,1.0017895570034185,0.998213639790006,2023-03-19 15:14:00
439,3984992.361788,3978394.704482,1.0016583717293228,0.9983443739141724,2023-03-19 15:10:00
440,3984693.170371,3978692.526822,1.0015081948425388,0.9984940763836926,2023-03-19 15:09:00
441,3984991.61923,3978990.52624,1.001508194842492,0.9984940763837392,2023-03-19 14:55:00
442,3984521.61923,3979458.465769,1.0012723222278992,0.9987292945189293,2023-03-19 14:47:00
443,3984509.26533,3979470.766994,1.001266122716063,0.9987354783235565,2023-03-19 14:46:00
444,3979866.26533,3974833.638168,1.0012661227160993,0.9987354783235204,2023-03-19 14:45:00
445,3978206.805312,3972801.821427,1.0013605011837767,0.9986413561359164,2023-03-19 14:44:00
446,3976145.991207,3966678.074737,1.0023868628337398,0.9976188207145971,2023-03-19 14:43:00
447,3974421.423184,3961511.289806,1.0032592708532873,0.9967520711856706,2023-03-19 14:42:00
448,3973041.85516,3956694.065882,1.004131678872765,0.9958853216568136,2023-03-19 14:41:00
449,3976202.907706,3953539.065882,1.0057325456971757,0.9943001298407882,2023-03-19 14:33:00
450,3976278.112017,3953464.065882,1.00577064714762,0.994262462158758,2023-03-19 14:29:00
451,3976308.104596,3953434.155882,1.0057858428424735,0.9942474405623746,2023-03-19 14:25:00
452,3970868.1266685,3958840.752655,1.0030421337843345,0.9969751135195923,2023-03-19 14:23:00
453,3976505.671771,3975722.012098,1.0001971112845958,0.999802927560606,2023-03-19 14:20:00
